Thw,Thwi,Tcw,Tcwi,mc,Tcwo
64.5,60.2,15.3,14.9,10.1,26.4
64.4,60.2,15.3,14.9,10.1,26.4
64.5,60.3,15.4,14.9,10.1,26.4
64.5,60.1,15.4,14.8,10,26.3
64.4,60.1,15.4,14.8,10,26.3
64.5,60.1,15.5,14.8,9.9,26.3
64.4,60.1,15.5,14.8,10,26.5
64.4,60.1,15.4,14.8,10,26.5
64.5,60.1,15.4,14.8,10,26.5
64.5,60.1,15.5,15.1,10,26.5
64.5,60.1,15.4,14.9,9.9,26.5
64.3,60,15.4,14.9,10,24.3
64.4,60,15.4,14.9,10,24.5
64.5,60,15.5,14.9,10,24.8
64.5,60,15.5,14.9,10,25.2
64.5,60,15.4,14.9,10,25.4
64.5,60,15.6,15.1,10,25.5
64.3,60,15.5,15.1,10,25.7
64.5,60.2,15.4,15.1,10.1,25.7
64.4,60.2,15.4,15.1,9.9,25.9
64.4,60.2,15.4,15.1,10,26.1
64.2,60.2,15.4,15.1,10,26.1
64.4,60.2,15.4,15.1,10,26.2
64.5,60.2,15.5,15.1,10,26.2
64.5,60.2,15.4,15.1,9.9,26.2
64.5,60.2,15.4,15.1,10,26.2
64.5,60.2,15.5,15.1,10,26.4
64.5,60.2,15.5,15.1,10,26.4
64.5,60.2,15.4,15.1,10,26.4
64.4,60.2,15.5,15.1,10.1,26.6
64.3,60.2,15.5,15.1,10,26.6
64.5,60.2,15.5,15.1,10,26.6
64.5,60.2,15.5,15.1,10.1,26.6
64.5,60.2,15.5,15.1,10.1,26.6
64.5,60.2,15.5,15.1,10,26.6
64.4,60.2,15.4,15.1,10,26.6
64.4,60.2,15.5,15.1,10,26.6
64.5,60.2,15.5,15.1,10,26.6
64.5,60.2,15.5,15.1,10.1,26.6
64.5,60.2,15.5,15.1,10,26.6
64.5,60.2,15.5,15.1,10,26.6
64.5,60.2,15.5,15.1,10,26.6
64.5,60.2,15.5,15.1,10,26.7
64.5,60.2,15.4,15.1,10,26.7
64.3,60.2,15.4,15.1,10,26.7
64.4,60.2,15.4,15.1,10,26.6
64.3,60.2,15.4,15.1,10,26.6
64.3,60.2,15.5,15.1,10,26.6
64.5,60.2,15.5,15.1,10,26.7
64.5,60.2,15.5,15.1,10,26.7
64.5,60,15.6,15.1,10,26.4
64.4,60,15.4,15.1,10.1,25.7
64.5,60.2,15.6,15.1,10,26
64.5,60.2,15.6,15.1,10,26.1
64.4,60.2,15.6,15.1,10,26.1
64.5,60.2,15.6,15.1,9.9,26.1
64.3,60.2,15.5,15.1,10,26.4
64.5,60.2,15.5,15.1,10,26.4
64.3,60.2,15.5,15.1,10,26.5
64.4,60.2,15.5,15.1,10,26.5
64.4,60.2,15.6,15.1,10,26.5
64.4,60,15.5,15.1,10,23.9
64.4,60,15.5,15.1,10,24.6
64.3,60,15.5,15.1,10,24.9
64.3,60,15.5,15.1,10,25.3
64.5,60.1,15.6,15.1,10,25.3
64.4,60.1,15.5,15.1,10,25.7
64.5,60.1,15.5,15.1,10,25.8
64.4,60,15.6,15.1,10,25.6
64.4,60,15.6,15.1,10,25.7
64.5,60,15.6,15.1,10,25.7
64.4,60,15.7,15.1,10,25.9
64.5,60,15.7,15.1,10,26
64.5,60.2,15.7,15.1,10,26
64.5,60.2,15.7,15.1,10,26.3
64.5,60.2,15.7,15.1,10,26.3
64.5,60.2,15.7,15.1,10,26.4
64.4,60.2,15.7,15.1,10,26.4
64.5,60.2,15.7,15.1,10,26.4
64.5,60.2,15.7,15.1,10,26.4
64.3,60.2,15.7,15.1,10,26.6
64.4,60.2,15.6,15.1,10,26.6
64.3,60.2,15.6,15.1,10,26.6
64.4,60.2,15.5,15.1,10.1,26.6
64.3,60.2,15.6,15.1,10,26.6
64.3,60.2,15.6,15.1,10,26.6
